Field1,Field2,Field3,Field4,Field5,Field6
81,-54.94571175,47.22274786,0.443819501,0.011869223,2020-09-16
81,-54.94917867,47.13282083,0.443819501,0.011869223,2020-09-16
81,-55.0809641,47.13510527,0.443819501,0.011869223,2020-09-16
82,-54.15885417,47.1159345,0.443604998,0.011857297,2019-09-19
82,-54.15405498,47.20580866,0.443604998,0.011857297,2019-09-19
82,-54.02218727,47.20245441,0.443604998,0.011857297,2019-09-19
82,-54.02720805,47.11259071,0.443604998,0.011857297,2019-09-19
82,-54.15885417,47.1159345,0.443604998,0.011857297,2019-09-19
83,-53.76398934,47.10544995,0.443488335,0.011850816,2019-09-19
83,-53.75852582,47.19529129,0.443488335,0.011850816,2019-09-19
83,-53.62673423,47.19148259,0.443488335,0.011850816,2019-09-19
83,-53.63241888,47.10165312,0.443488335,0.011850816,2019-09-19
83,-53.76398934,47.10544995,0.443488335,0.011850816,2019-09-19
84,-53.63241888,47.10165312,0.443446153,0.011848474,2019-09-19
84,-53.62673423,47.19148259,0.443446153,0.011848474,2019-09-19
84,-53.49497014,47.18752256,0.443446153,0.011848474,2019-09-19
84,-53.50087576,47.09770543,0.443446153,0.011848474,2019-09-19
84,-53.63241888,47.10165312,0.443446153,0.011848474,2019-09-19
85,-53.50087576,47.09770543,0.443402327,0.011846041,2019-09-19
85,-53.49497014,47.18752256,0.443402327,0.011846041,2019-09-19
85,-53.36323462,47.18341127,0.443402327,0.011846041,2019-09-19
85,-53.36936103,47.09360697,0.443402327,0.011846041,2019-09-19
85,-53.50087576,47.09770543,0.443402327,0.011846041,2019-09-19
86,-52.97499777,47.08040777,0.443210562,0.011835403,2019-09-19
86,-52.96821009,47.17017081,0.443210562,0.011835403,2019-09-19
86,-52.83659945,47.16545542,0.443210562,0.011835403,2019-09-19
86,-52.84360717,47.07570708,0.443210562,0.011835403,2019-09-19
86,-52.97499777,47.08040777,0.443210562,0.011835403,2019-09-19
87,-52.84360717,47.07570708,0.443158511,0.011832518,2019-09-19
87,-52.83659945,47.16545542,0.443158511,0.011832518,2019-09-19
87,-52.70502268,47.16058924,0.443158511,0.011832518,2019-09-19
87,-52.71225023,47.07085606,0.443158511,0.011832518,2019-09-19
87,-52.84360717,47.07570708,0.443158511,0.011832518,2019-09-19
88,-56.00215458,47.23682167,0.444397602,0.011896592,2020-09-06
88,-56.0004613,47.32679119,0.444397602,0.011896592,2020-09-06
88,-55.86814195,47.32556074,0.444397602,0.011896592,2020-09-06
88,-55.87005929,47.23559507,0.444397602,0.011896592,2020-09-06
88,-56.00215458,47.23682167,0.444397602,0.011896592,2020-09-06
89,-55.87005929,47.23559507,0.444383434,0.011895802,2020-09-06
89,-55.86814195,47.32556074,0.444383434,0.011895802,2020-09-06
89,-55.73583192,47.32417758,0.444383434,0.011895802,2020-09-06
89,-55.73797325,47.23421622,0.444383434,0.011895802,2020-09-06
89,-55.87005929,47.23559507,0.444383434,0.011895802,2020-09-06
90,-55.47383324,47.23100192,0.444330994,0.011892879,2020-09-16
90,-55.47124413,47.3209532,0.444330994,0.011892879,2020-09-16
90,-55.33896854,47.31911206,0.444330994,0.011892879,2020-09-16
90,-55.34178144,47.22916653,0.444330994,0.011892879,2020-09-16
90,-55.47383324,47.23100192,0.444330994,0.011892879,2020-09-16
91,-55.34178144,47.22916653,0.444310204,0.01189172,2020-09-16
91,-55.33896854,47.31911206,0.444310204,0.01189172,2020-09-16
91,-55.2067066,47.31711833,0.444310204,0.01189172,2020-09-16
91,-55.2097432,47.22717903,0.444310204,0.01189172,2020-09-16
91,-55.34178144,47.22916653,0.444310204,0.01189172,2020-09-16
92,-55.07771961,47.22503946,0.444263656,0.011889126,2020-09-16
92,-55.07445941,47.31497205,0.444263656,0.011889126,2020-09-16
92,-54.94222803,47.31267328,0.444263656,0.011889126,2020-09-16
92,-54.94571175,47.22274786,0.444263656,0.011889126,2020-09-16
92,-55.07771961,47.22503946,0.444263656,0.011889126,2020-09-16
93,-54.94571175,47.22274786,0.444237897,0.01188769,2020-09-16
93,-54.94222803,47.31267328,0.444237897,0.01188769,2020-09-16
93,-54.81001355,47.31022205,0.444237897,0.01188769,2020-09-16
93,-54.81372069,47.22030429,0.444237897,0.01188769,2020-09-16
93,-54.94571175,47.22274786,0.444237897,0.01188769,2020-09-16
94,-54.81372069,47.22030429,0.444210487,0.011886163,2020-09-16
94,-54.81001355,47.31022205,0.444210487,0.011886163,2020-09-16
94,-54.67781706,47.30761843,0.444210487,0.011886163,2020-09-16
94,-54.6817475,47.21770879,0.444210487,0.011886163,2020-09-16
94,-54.81372069,47.22030429,0.444210487,0.011886163,2020-09-16
95,-54.6817475,47.21770879,0.444181421,0.011884545,2020-09-16
95,-54.67781706,47.30761843,0.444181421,0.011884545,2020-09-16
95,-54.54563964,47.30486245,0.444181421,0.011884545,2020-09-16
95,-54.54979326,47.21496142,0.444181421,0.011884545,2020-09-16
95,-54.6817475,47.21770879,0.444181421,0.011884545,2020-09-16
96,-54.54979326,47.21496142,0.444150702,0.011882834,2020-09-16
96,-54.54563964,47.30486245,0.444150702,0.011882834,2020-09-16
96,-54.41348236,47.30195419,0.444150702,0.011882834,2020-09-16
96,-54.41785905,47.21206224,0.444150702,0.011882834,2020-09-16
96,-54.54979326,47.21496142,0.444150702,0.011882834,2020-09-16
97,-54.41785905,47.21206224,0.44411833,0.011881031,2019-09-19
97,-54.41348236,47.30195419,0.44411833,0.011881031,2019-09-19
97,-54.2813463,47.29889369,0.44411833,0.011881031,2019-09-19
97,-54.28594593,47.2090113,0.44411833,0.011881031,2019-09-19
97,-54.41785905,47.21206224,0.44411833,0.011881031,2019-09-19
98,-54.28594593,47.2090113,0.444084304,0.011879137,2019-09-19
98,-54.2813463,47.29889369,0.444084304,0.011879137,2019-09-19
98,-54.14923255,47.29568103,0.444084304,0.011879137,2019-09-19
98,-54.15405498,47.20580866,0.444084304,0.011879137,2019-09-19
98,-54.28594593,47.2090113,0.444084304,0.011879137,2019-09-19
99,-54.15405498,47.20580866,0.444048625,0.011877151,2019-09-19
99,-54.14923255,47.29568103,0.444048625,0.011877151,2019-09-19
99,-54.01714218,47.29231627,0.444048625,0.011877151,2019-09-19
99,-54.02218727,47.20245441,0.444048625,0.011877151,2019-09-19
99,-54.15405498,47.20580866,0.444048625,0.011877151,2019-09-19
100,-54.02218727,47.20245441,0.444011296,0.011875074,2019-09-19
100,-54.01714218,47.29231627,0.444011296,0.011875074,2019-09-19
100,-53.88507626,47.28879949,0.444011296,0.011875074,2019-09-19
100,-53.89034386,47.19894859,0.444011296,0.011875074,2019-09-19
100,-54.02218727,47.20245441,0.444011296,0.011875074,2019-09-19
101,-53.89034386,47.19894859,0.443972313,0.011872905,2019-09-19
101,-53.88507626,47.28879949,0.443972313,0.011872905,2019-09-19
101,-53.75303587,47.28513074,0.443972313,0.011872905,2019-09-19
101,-53.75852582,47.19529129,0.443972313,0.011872905,2019-09-19
101,-53.89034386,47.19894859,0.443972313,0.011872905,2019-09-19
102,-53.62673423,47.19148259,0.443889395,0.011868294,2019-09-19
102,-53.62102208,47.28131012,0.443889395,0.011868294,2019-09-19
102,-53.48903596,47.27733769,0.443889395,0.011868294,2019-09-19
102,-53.49497014,47.18752256,0.443889395,0.011868294,2019-09-19
102,-53.62673423,47.19148259,0.443889395,0.011868294,2019-09-19
103,-52.96821009,47.17017081,0.443653226,0.011855171,2019-09-19
103,-52.9613896,47.25993168,0.443653226,0.011855171,2019-09-19
103,-52.82955786,47.25520155,0.443653226,0.011855171,2019-09-19
103,-52.83659945,47.16545542,0.443653226,0.011855171,2019-09-19
103,-52.96821009,47.17017081,0.443653226,0.011855171,2019-09-19
104,-52.83659945,47.16545542,0.443601045,0.011852274,2019-09-19
104,-52.82955786,47.25520155,0.443601045,0.011852274,2019-09-19
104,-52.6977602,47.25032016,0.443601045,0.011852274,2019-09-19
104,-52.70502268,47.16058924,0.443601045,0.011852274,2019-09-19
104,-52.83659945,47.16545542,0.443601045,0.011852274,2019-09-19
105,-57.19157475,47.33098961,0.444897352,0.011919587,2019-10-10
105,-57.19190094,47.42097083,0.444897352,0.011919587,2019-10-10
105,-57.05932144,47.42111609,0.444897352,0.011919587,2019-10-10
105,-57.0592206,47.33113442,0.444897352,0.011919587,2019-10-10
105,-57.19157475,47.33098961,0.444897352,0.011919587,2019-10-10
106,-57.0592206,47.33113442,0.444898095,0.011919629,2020-09-06
106,-57.05932144,47.42111609,0.444898095,0.011919629,2020-09-06
106,-56.92674144,47.42110804,0.444898095,0.011919629,2020-09-06
106,-56.92686595,47.33112639,0.444898095,0.011919629,2020-09-06
106,-57.0592206,47.33113442,0.444898095,0.011919629,2020-09-06
107,-56.0004613,47.32679119,0.444844252,0.011916621,2020-09-06
107,-55.99875979,47.41675924,0.444844252,0.011916621,2020-09-06
107,-55.86621531,47.41552494,0.444844252,0.011916621,2020-09-06
107,-55.86814195,47.32556074,0.444844252,0.011916621,2020-09-06
107,-56.0004613,47.32679119,0.444844252,0.011916621,2020-09-06
108,-55.86814195,47.32556074,0.44483005,0.011915828,2020-09-06
108,-55.86621531,47.41552494,0.44483005,0.011915828,2020-09-06
108,-55.7336802,47.41413744,0.44483005,0.011915828,2020-09-06
108,-55.73583192,47.32417758,0.44483005,0.011915828,2020-09-06
108,-55.86814195,47.32556074,0.44483005,0.011915828,2020-09-06
109,-55.73583192,47.32417758,0.444814186,0.011914942,2020-09-06
109,-55.7336802,47.41413744,0.444814186,0.011914942,2020-09-06
109,-55.60115555,47.41259676,0.444814186,0.011914942,2020-09-06
109,-55.60353228,47.32264172,0.444814186,0.011914942,2020-09-06
109,-55.73583192,47.32417758,0.444814186,0.011914942,2020-09-06
110,-55.60353228,47.32264172,0.444796665,0.011913964,2020-09-06
110,-55.60115555,47.41259676,0.444796665,0.011913964,2020-09-06
110,-55.46864245,47.41090295,0.444796665,0.011913964,2020-09-06
110,-55.47124413,47.3209532,0.444796665,0.011913964,2020-09-06
110,-55.60353228,47.32264172,0.444796665,0.011913964,2020-09-06
111,-55.33896854,47.31911206,0.444756641,0.011911729,2020-09-16
111,-55.33614199,47.40905604,0.444756641,0.011911729,2020-09-16
111,-55.20365527,47.40705606,0.444756641,0.011911729,2020-09-16
111,-55.2067066,47.31711833,0.444756641,0.011911729,2020-09-16
111,-55.33896854,47.31911206,0.444756641,0.011911729,2020-09-16
112,-54.94222803,47.31267328,0.444684158,0.011907684,2020-09-16
112,-54.9387274,47.40259708,0.444684158,0.011907684,2020-09-16
112,-54.80628843,47.40013818,0.444684158,0.011907684,2020-09-16
112,-54.81001355,47.31022205,0.444684158,0.011907684,2020-09-16
112,-54.94222803,47.31267328,0.444684158,0.011907684,2020-09-16
113,-54.81001355,47.31022205,0.44465668,0.011906151,2020-09-16
113,-54.80628843,47.40013818,0.44465668,0.011906151,2020-09-16
113,-54.67386756,47.39752639,0.44465668,0.011906151,2020-09-16
113,-54.67781706,47.30761843,0.44465668,0.011906151,2020-09-16
113,-54.81001355,47.31022205,0.44465668,0.011906151,2020-09-16
114,-54.67781706,47.30761843,0.444627546,0.011904525,2020-09-16
114,-54.67386756,47.39752639,0.444627546,0.011904525,2020-09-16
114,-54.54146586,47.39476178,0.444627546,0.011904525,2020-09-16
114,-54.54563964,47.30486245,0.444627546,0.011904525,2020-09-16
114,-54.67781706,47.30761843,0.444627546,0.011904525,2020-09-16
115,-54.54563964,47.30486245,0.444596751,0.011902808,2020-09-16
115,-54.54146586,47.39476178,0.444596751,0.011902808,2020-09-16
115,-54.40908444,47.39184441,0.444596751,0.011902808,2020-09-16
115,-54.41348236,47.30195419,0.444596751,0.011902808,2020-09-16
115,-54.54563964,47.30486245,0.444596751,0.011902808,2020-09-16
116,-54.41348236,47.30195419,0.444564301,0.011900998,2020-09-16
116,-54.40908444,47.39184441,0.444564301,0.011900998,2020-09-16
116,-54.27672437,47.38877433,0.444564301,0.011900998,2020-09-16
116,-54.2813463,47.29889369,0.444564301,0.011900998,2020-09-16
116,-54.41348236,47.30195419,0.444564301,0.011900998,2020-09-16
117,-54.2813463,47.29889369,0.444530193,0.011899096,2019-09-19
117,-54.27672437,47.38877433,0.444530193,0.011899096,2019-09-19
117,-54.14438674,47.38555161,0.444530193,0.011899096,2019-09-19
117,-54.14923255,47.29568103,0.444530193,0.011899096,2019-09-19
117,-54.2813463,47.29889369,0.444530193,0.011899096,2019-09-19
118,-54.01714218,47.29231627,0.444457005,0.011895017,2019-09-19
118,-54.01207263,47.38217631,0.444457005,0.011895017,2019-09-19
118,-53.87978313,47.37864852,0.444457005,0.011895017,2019-09-19
118,-53.88507626,47.28879949,0.444457005,0.011895017,2019-09-19
118,-54.01714218,47.29231627,0.444457005,0.011895017,2019-09-19
119,-53.88507626,47.28879949,0.444417925,0.011892839,2019-09-19
119,-53.87978313,47.37864852,0.444417925,0.011892839,2019-09-19
119,-53.74751931,47.37496829,0.444417925,0.011892839,2019-09-19
119,-53.75303587,47.28513074,0.444417925,0.011892839,2019-09-19
119,-53.88507626,47.28879949,0.444417925,0.011892839,2019-09-19
120,-52.9613896,47.25993168,0.444098058,0.011875035,2019-09-19
120,-52.9545361,47.34969038,0.444098058,0.011875035,2019-09-19
120,-52.82248221,47.34494546,0.444098058,0.011875035,2019-09-19
120,-52.82955786,47.25520155,0.444098058,0.011875035,2019-09-19
120,-52.9613896,47.25993168,0.444098058,0.011875035,2019-09-19
121,-52.82955786,47.25520155,0.444045749,0.011872126,2019-09-19
121,-52.82248221,47.34494546,0.444045749,0.011872126,2019-09-19
121,-52.69046259,47.34004881,0.444045749,0.011872126,2019-09-19
121,-52.6977602,47.25032016,0.444045749,0.011872126,2019-09-19
121,-52.82955786,47.25520155,0.444045749,0.011872126,2019-09-19
122,-57.45705409,47.42022037,0.44533983,0.011939363,2019-10-10
122,-57.45783472,47.51019781,0.44533983,0.011939363,2019-10-10
122,-57.32503307,47.51065111,0.44533983,0.011939363,2019-10-10
122,-57.32447886,47.42067225,0.44533983,0.011939363,2019-10-10
122,-57.45705409,47.42022037,0.44533983,0.011939363,2019-10-10
123,-57.32447886,47.42067225,0.445343905,0.011939591,2019-10-10
123,-57.32503307,47.51065111,0.445343905,0.011939591,2019-10-10
123,-57.19222871,47.51095063,0.445343905,0.011939591,2019-10-10
123,-57.19190094,47.42097083,0.445343905,0.011939591,2019-10-10
123,-57.32447886,47.42067225,0.445343905,0.011939591,2019-10-10
124,-57.19190094,47.42097083,0.445346314,0.011939726,2019-10-10
124,-57.19222871,47.51095063,0.445346314,0.011939726,2019-10-10
124,-57.05942277,47.51109634,0.445346314,0.011939726,2019-10-10
124,-57.05932144,47.42111609,0.445346314,0.011939726,2019-10-10
124,-57.19190094,47.42097083,0.445346314,0.011939726,2019-10-10
125,-57.05932144,47.42111609,0.445347058,0.011939767,2020-09-06
125,-57.05942277,47.51109634,0.445347058,0.011939767,2020-09-06
125,-56.92661632,47.51108826,0.445347058,0.011939767,2020-09-06
125,-56.92674144,47.42110804,0.445347058,0.011939767,2020-09-06
125,-57.05932144,47.42111609,0.445347058,0.011939767,2020-09-06
126,-56.26387247,47.41876816,0.445316565,0.011938061,2020-09-06
126,-56.2626153,47.50874104,0.445316565,0.011938061,2020-09-06
126,-56.12982904,47.5078103,0.445316565,0.011938061,2020-09-06
126,-56.13131254,47.41784032,0.445316565,0.011938061,2020-09-06
126,-56.26387247,47.41876816,0.445316565,0.011938061,2020-09-06
127,-56.13131254,47.41784032,0.445305657,0.011937451,2020-09-06
127,-56.12982904,47.5078103,0.445305657,0.011937451,2020-09-06
127,-55.99705001,47.50672583,0.445305657,0.011937451,2020-09-06
127,-55.99875979,47.41675924,0.445305657,0.011937451,2020-09-06
127,-56.13131254,47.41784032,0.445305657,0.011937451,2020-09-06
128,-55.99875979,47.41675924,0.445293084,0.011936748,2020-09-06
128,-55.99705001,47.50672583,0.445293084,0.011936748,2020-09-06
128,-55.8642793,47.50548766,0.445293084,0.011936748,2020-09-06
128,-55.86621531,47.41552494,0.445293084,0.011936748,2020-09-06
128,-55.99875979,47.41675924,0.445293084,0.011936748,2020-09-06
129,-55.86621531,47.41552494,0.445278847,0.011935951,2020-09-06
129,-55.8642793,47.50548766,0.445278847,0.011935951,2020-09-06
129,-55.73151802,47.5040958,0.445278847,0.011935951,2020-09-06
129,-55.7336802,47.41413744,0.445278847,0.011935951,2020-09-06
129,-55.86621531,47.41552494,0.445278847,0.011935951,2020-09-06
130,-55.7336802,47.41413744,0.445262947,0.011935062,2020-09-06
130,-55.73151802,47.5040958,0.445262947,0.011935062,2020-09-06
130,-55.59876726,47.5025503,0.445262947,0.011935062,2020-09-06
130,-55.60115555,47.41259676,0.445262947,0.011935062,2020-09-06
130,-55.7336802,47.41413744,0.445262947,0.011935062,2020-09-06
131,-55.60115555,47.41259676,0.445245381,0.011934079,2020-09-06
131,-55.59876726,47.5025503,0.445245381,0.011934079,2020-09-06
131,-55.46602812,47.50085118,0.445245381,0.011934079,2020-09-06
131,-55.46864245,47.41090295,0.445245381,0.011934079,2020-09-06
131,-55.60115555,47.41259676,0.445245381,0.011934079,2020-09-06
132,-55.46864245,47.41090295,0.445226152,0.011933004,2020-09-16
132,-55.46602812,47.50085118,0.445226152,0.011933004,2020-09-16
132,-55.3333017,47.49899847,0.445226152,0.011933004,2020-09-16
132,-55.33614199,47.40905604,0.445226152,0.011933004,2020-09-16
132,-55.46864245,47.41090295,0.445226152,0.011933004,2020-09-16
133,-55.33614199,47.40905604,0.44520526,0.011931836,2020-09-16
133,-55.3333017,47.49899847,0.44520526,0.011931836,2020-09-16
133,-55.20058911,47.49699222,0.44520526,0.011931836,2020-09-16
133,-55.20365527,47.40705606,0.44520526,0.011931836,2020-09-16
133,-55.33614199,47.40905604,0.44520526,0.011931836,2020-09-16
134,-55.20365527,47.40705606,0.445182703,0.011930575,2020-09-16
134,-55.20058911,47.49699222,0.445182703,0.011930575,2020-09-16
134,-55.06789143,47.49483247,0.445182703,0.011930575,2020-09-16
134,-55.07118338,47.40490306,0.445182703,0.011930575,2020-09-16
134,-55.20365527,47.40705606,0.445182703,0.011930575,2020-09-16
135,-55.07118338,47.40490306,0.445158485,0.011929221,2020-09-16
135,-55.06789143,47.49483247,0.445158485,0.011929221,2020-09-16
135,-54.93520977,47.49251927,0.445158485,0.011929221,2020-09-16
135,-54.9387274,47.40259708,0.445158485,0.011929221,2020-09-16
135,-55.07118338,47.40490306,0.445158485,0.011929221,2020-09-16
136,-54.9387274,47.40259708,0.445132603,0.011927774,2020-09-16
136,-54.93520977,47.49251927,0.445132603,0.011927774,2020-09-16
136,-54.80254521,47.49005266,0.445132603,0.011927774,2020-09-16
136,-54.80628843,47.40013818,0.445132603,0.011927774,2020-09-16
136,-54.9387274,47.40259708,0.445132603,0.011927774,2020-09-16
137,-54.80628843,47.40013818,0.445105057,0.011926235,2020-09-16
137,-54.80254521,47.49005266,0.445105057,0.011926235,2020-09-16
137,-54.66989887,47.48743269,0.445105057,0.011926235,2020-09-16
137,-54.67386756,47.39752639,0.445105057,0.011926235,2020-09-16
137,-54.80628843,47.40013818,0.445105057,0.011926235,2020-09-16
138,-54.67386756,47.39752639,0.445075852,0.011924603,2020-09-16
138,-54.66989887,47.48743269,0.445075852,0.011924603,2020-09-16
138,-54.53727182,47.48465942,0.445075852,0.011924603,2020-09-16
138,-54.54146586,47.39476178,0.445075852,0.011924603,2020-09-16
138,-54.67386756,47.39752639,0.445075852,0.011924603,2020-09-16
139,-54.54146586,47.39476178,0.445044981,0.011922879,2020-09-16
139,-54.53727182,47.48465942,0.445044981,0.011922879,2020-09-16
139,-54.40466517,47.4817329,0.445044981,0.011922879,2020-09-16
139,-54.40908444,47.39184441,0.445044981,0.011922879,2020-09-16
139,-54.54146586,47.39476178,0.445044981,0.011922879,2020-09-16
140,-54.40908444,47.39184441,0.445012451,0.011921062,2020-09-16
140,-54.40466517,47.4817329,0.445012451,0.011921062,2020-09-16
140,-54.27208,47.4786532,0.445012451,0.011921062,2020-09-16
140,-54.27672437,47.38877433,0.445012451,0.011921062,2020-09-16
140,-54.40908444,47.39184441,0.445012451,0.011921062,2020-09-16
